,old_link,image,item_in_class_art,item,link,primary,secondary
1686,https://www.minted.com//product/wall-art-prints/MIN-G59-GNA/frosted-barn,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1704art.jpg,1686art.jpg,https://www.minted.com//product/wall-art-prints/MIN-G59-GNA/frosted-barn,[228.55627139 226.47680021 228.40743574],[34.9938125  34.91365298 36.85006194]
1687,https://www.minted.com//product/wall-art-prints/MIN-D1U-GNA/circulation,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1705art.jpg,1687art.jpg,https://www.minted.com//product/wall-art-prints/MIN-D1U-GNA/circulation,[218.00325415 218.91238975 221.19282566],[ 49.04804675  98.47841368 111.24502104]
1688,https://www.minted.com//product/wall-art-prints/MIN-KOK-GNA/block-printed-arches,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1706art.jpg,1688art.jpg,https://www.minted.com//product/wall-art-prints/MIN-KOK-GNA/block-printed-arches,[130.40233761 171.46329096 188.31920792],[ 46.89349895  94.90822339 138.93133904]
1689,https://www.minted.com//product/wall-art-prints/MIN-G44-GNA/aspen-grove,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1707art.jpg,1689art.jpg,https://www.minted.com//product/wall-art-prints/MIN-G44-GNA/aspen-grove,[213.23158561 211.75412986 212.99077654],[74.52827872 74.33563345 74.46990094]
1690,https://www.minted.com//product/wall-art-prints/MIN-YA4-GNA/scribbles-in-blue,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1708art.jpg,1690art.jpg,https://www.minted.com//product/wall-art-prints/MIN-YA4-GNA/scribbles-in-blue,[40.0636154  39.93546654 39.99677557],[231.89550581 231.65849463 231.77348329]
1691,https://www.minted.com//product/wall-art-prints/MIN-XNY-GNA/paper-chevron,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1709art.jpg,1691art.jpg,https://www.minted.com//product/wall-art-prints/MIN-XNY-GNA/paper-chevron,[188.36264757 101.3481632   84.54689246],[232.00173191 223.62620313 221.18599627]
1692,https://www.minted.com//product/wall-art-prints/MIN-3P5-GNA/composition-2,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1710art.jpg,1692art.jpg,https://www.minted.com//product/wall-art-prints/MIN-3P5-GNA/composition-2,[73.31539874 74.65186423 80.29233104],[219.7686906  212.67432861 199.88227767]
1693,https://www.minted.com//product/wall-art-prints/MIN-EXY-GNA/grecian-floral,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1711art.jpg,1693art.jpg,https://www.minted.com//product/wall-art-prints/MIN-EXY-GNA/grecian-floral,[200.30350066 199.88109339 203.71096508],[125.6400285  126.63872417 130.61843456]
1694,https://www.minted.com//product/wall-art-prints/MIN-3N9-GNA/bamboo-grass,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1712art.jpg,1694art.jpg,https://www.minted.com//product/wall-art-prints/MIN-3N9-GNA/bamboo-grass,[209.6741934  224.49594128 208.88626438],[ 97.3245047  155.92909777 111.59189427]
1695,https://www.minted.com//product/wall-art-prints/MIN-D27-GNA/organism-no4,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1713art.jpg,1695art.jpg,https://www.minted.com//product/wall-art-prints/MIN-D27-GNA/organism-no4,[234.01507258 231.4357075  232.22892416],[85.12100886 66.37319075 64.22754375]
1696,https://www.minted.com//product/wall-art-prints/MIN-3EH-GNA/salt-water-taffy,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1714art.jpg,1696art.jpg,https://www.minted.com//product/wall-art-prints/MIN-3EH-GNA/salt-water-taffy,[215.06525881 164.20699885 121.93335735],[237.5918645  235.15975821 233.89425043]
1697,https://www.minted.com//product/wall-art-prints/MIN-76D-GNA/orange-circle,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1715art.jpg,1697art.jpg,https://www.minted.com//product/wall-art-prints/MIN-76D-GNA/orange-circle,[222.89074038 220.14920054 219.01879321],[191.48332204 165.63779083  53.1146751 ]
1698,https://www.minted.com//product/wall-art-prints/MIN-G8Y-GNA/sand-wave,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1716art.jpg,1698art.jpg,https://www.minted.com//product/wall-art-prints/MIN-G8Y-GNA/sand-wave,[129.74164163 180.27094836 176.19229988],[48.97082137 52.44170017 58.69718553]
1699,https://www.minted.com//product/wall-art-prints/MIN-RRP-GNA/beauty-reflects-beauty,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1717art.jpg,1699art.jpg,https://www.minted.com//product/wall-art-prints/MIN-RRP-GNA/beauty-reflects-beauty,[201.14024669 189.8235567  200.3374329 ],[124.7984365   56.03951794  77.92829116]
1700,https://www.minted.com//product/wall-art-prints/MIN-UQ8-GNA/poppy-passion,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1718art.jpg,1700art.jpg,https://www.minted.com//product/wall-art-prints/MIN-UQ8-GNA/poppy-passion,[233.16518537 231.04476841 229.03706238],[172.56966308 158.82611056 144.53626116]
1701,https://www.minted.com//product/wall-art-prints/MIN-G4P-GNA/outburst,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1719art.jpg,1701art.jpg,https://www.minted.com//product/wall-art-prints/MIN-G4P-GNA/outburst,[75.40403585 82.00372239 94.98701082],[150.81552405 161.75218794 172.34949788]
1702,https://www.minted.com//product/wall-art-prints/MIN-3O6-GNA/beach-blaze,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1720art.jpg,1702art.jpg,https://www.minted.com//product/wall-art-prints/MIN-3O6-GNA/beach-blaze,[208.66942971 201.80642945 199.75562093],[100.8418728   74.46603655  79.02221358]
1703,https://www.minted.com//product/wall-art-prints/MIN-2WF-GNA/come-fly-with-me,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1721art.jpg,1703art.jpg,https://www.minted.com//product/wall-art-prints/MIN-2WF-GNA/come-fly-with-me,[199.0653746  200.72018654 199.11918115],[138.52752036 141.45016691 145.95062091]
1704,https://www.minted.com//product/wall-art-prints/MIN-JEK-GNA/b-w-ode-4,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1722art.jpg,1704art.jpg,https://www.minted.com//product/wall-art-prints/MIN-JEK-GNA/b-w-ode-4,[173.97378509 161.18497266 147.74505742],[120.61678201 107.84382867  98.11240055]
1705,https://www.minted.com//product/wall-art-prints/MIN-R3U-GNA/of-land-and-sea-deep,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1723art.jpg,1705art.jpg,https://www.minted.com//product/wall-art-prints/MIN-R3U-GNA/of-land-and-sea-deep,[190.30464816 136.69850918  93.51684924],[174.45754513 174.12509286 187.02323573]
1706,https://www.minted.com//product/wall-art-prints/MIN-ULL-GNA/heart-full-of-wonder,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1724art.jpg,1706art.jpg,https://www.minted.com//product/wall-art-prints/MIN-ULL-GNA/heart-full-of-wonder,[232.62497078 217.72608275 210.59040972],[161.69063961 131.58350741  87.44454392]
1707,https://www.minted.com//product/wall-art-prints/MIN-UMU-GNA/queen-annes-lace,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1725art.jpg,1707art.jpg,https://www.minted.com//product/wall-art-prints/MIN-UMU-GNA/queen-annes-lace,[188.35332297 176.98264265 165.01112897],[83.47153532 64.83835761 53.7244033 ]
1708,https://www.minted.com//product/wall-art-prints/MIN-Y7C-GNA/perinuclear-no2,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1726art.jpg,1708art.jpg,https://www.minted.com//product/wall-art-prints/MIN-Y7C-GNA/perinuclear-no2,[ 85.40608036 119.98579529  71.12842312],[170.24645988 191.62999991 103.41909211]
1709,https://www.minted.com//product/wall-art-prints/MIN-1G8-GNA/luminous,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1727art.jpg,1709art.jpg,https://www.minted.com//product/wall-art-prints/MIN-1G8-GNA/luminous,[201.74233523 187.96835349  83.36220686],[233.28288135 231.13752068 230.31570505]
1710,https://www.minted.com//product/wall-art-prints/MIN-5VU-GNA/planetary-neighbors,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1728art.jpg,1710art.jpg,https://www.minted.com//product/wall-art-prints/MIN-5VU-GNA/planetary-neighbors,[187.50196949 184.40059085 183.0558287 ],[81.06570313 76.71939372 82.75244355]
1711,https://www.minted.com//product/wall-art-prints/MIN-LCR-GNA/desert-diptych,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1729art.jpg,1711art.jpg,https://www.minted.com//product/wall-art-prints/MIN-LCR-GNA/desert-diptych,[124.80168555 188.80168555 164.99998584],[129.1417004 188.5708502 166.4291498]
1712,https://www.minted.com//product/wall-art-prints/MIN-3D5-GNA/falling-leaves,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1730art.jpg,1712art.jpg,https://www.minted.com//product/wall-art-prints/MIN-3D5-GNA/falling-leaves,[226.92378831 221.59965106 216.55738854],[125.55630773 109.537897    94.95512253]
1713,https://www.minted.com//product/wall-art-prints/MIN-CZ2-GNA/lookin-good,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1731art.jpg,1713art.jpg,https://www.minted.com//product/wall-art-prints/MIN-CZ2-GNA/lookin-good,[230.43419616 226.37802021 220.99339849],[149.58640447 153.35145147 156.71614534]
1714,https://www.minted.com//product/wall-art-prints/MIN-3PC-GNA/composition-4,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1732art.jpg,1714art.jpg,https://www.minted.com//product/wall-art-prints/MIN-3PC-GNA/composition-4,[234.8327263  228.98370653 227.6283537 ],[184.17113336 130.49496667 110.44954713]
1715,https://www.minted.com//product/wall-art-prints/MIN-TR8-GNA/forsythia,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1734art.jpg,1715art.jpg,https://www.minted.com//product/wall-art-prints/MIN-TR8-GNA/forsythia,[164.50457049 154.88402324  49.95094914],[179.10413696 166.14236587 164.54379736]
1716,https://www.minted.com//product/wall-art-prints/MIN-LI4-GNA/waiting-malibu-2012,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1735art.jpg,1716art.jpg,https://www.minted.com//product/wall-art-prints/MIN-LI4-GNA/waiting-malibu-2012,[205.91495835 217.06274233 202.06456969],[101.37856484 147.01908559  97.29974885]
1717,https://www.minted.com//product/wall-art-prints/MIN-T8T-GNA/opus,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1736art.jpg,1717art.jpg,https://www.minted.com//product/wall-art-prints/MIN-T8T-GNA/opus,[ 81.99297945 111.49882793  70.95647259],[230.47629215 213.25854541 183.51223703]
1718,https://www.minted.com//product/wall-art-prints/MIN-HA3-GNA/african-gazelle,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1737art.jpg,1718art.jpg,https://www.minted.com//product/wall-art-prints/MIN-HA3-GNA/african-gazelle,[ 86.81355579  93.30782065 105.68727841],[171.0924023  181.39865106 196.19206507]
1719,https://www.minted.com//product/wall-art-prints/MIN-KPE-GNA/fields-of-blue-pacific-ocean,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1738art.jpg,1719art.jpg,https://www.minted.com//product/wall-art-prints/MIN-KPE-GNA/fields-of-blue-pacific-ocean,[122.22456356 122.22456356 122.22456356],[28.81455706 28.81455706 28.81455706]
1720,https://www.minted.com//product/wall-art-prints/MIN-54H-GNA/meena,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1739art.jpg,1720art.jpg,https://www.minted.com//product/wall-art-prints/MIN-54H-GNA/meena,[54.40768942 60.12090077 61.57934139],[207.86695947 207.11303597 209.26451655]
1721,https://www.minted.com//product/wall-art-prints/MIN-2AA-GNA/roof-party,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1740art.jpg,1721art.jpg,https://www.minted.com//product/wall-art-prints/MIN-2AA-GNA/roof-party,[126.21516218  73.97988558  76.29202154],[179.14826535 197.35717885 208.58961424]
1722,https://www.minted.com//product/wall-art-prints/MIN-L0N-GNA/glacier-national-park,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1741art.jpg,1722art.jpg,https://www.minted.com//product/wall-art-prints/MIN-L0N-GNA/glacier-national-park,[210.09670762 197.14724324 177.6915774 ],[191.83420615 174.55098011 147.27124774]
1723,https://www.minted.com//product/wall-art-prints/MIN-U59-GNA/sahara-walks,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1742art.jpg,1723art.jpg,https://www.minted.com//product/wall-art-prints/MIN-U59-GNA/sahara-walks,[118.98153857 125.67740067  99.72826437],[213.63726733 216.25708868 199.97828235]
1724,https://www.minted.com//product/wall-art-prints/MIN-9ON-GNA/abstract-muted-3,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1743art.jpg,1724art.jpg,https://www.minted.com//product/wall-art-prints/MIN-9ON-GNA/abstract-muted-3,[223.64275343 217.19600571 218.2009563 ],[129.25831691  91.60252536 107.86770309]
1725,https://www.minted.com//product/wall-art-prints/MIN-7ZS-GNA/man-and-a-mountain,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1744art.jpg,1725art.jpg,https://www.minted.com//product/wall-art-prints/MIN-7ZS-GNA/man-and-a-mountain,[180.86462226 153.9919537   98.36621939],[52.39792455 38.88293434 32.29751634]
1726,https://www.minted.com//product/wall-art-prints/MIN-3OK-GNA/green-forest,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1745art.jpg,1726art.jpg,https://www.minted.com//product/wall-art-prints/MIN-3OK-GNA/green-forest,[213.74512691 185.41700094 145.32313606],[183.01022351 147.47487181 116.07155668]
1727,https://www.minted.com//product/wall-art-prints/MIN-XQN-GNA/connection-no-2,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1746art.jpg,1727art.jpg,https://www.minted.com//product/wall-art-prints/MIN-XQN-GNA/connection-no-2,[234.96709692 234.25547104 237.95975952],[190.18526738 189.35187439 194.01647696]
1728,https://www.minted.com//product/wall-art-prints/MIN-D1B-GNA/city-of-industry,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1747art.jpg,1728art.jpg,https://www.minted.com//product/wall-art-prints/MIN-D1B-GNA/city-of-industry,[181.32167294 180.06320531 180.69455167],[83.52403254 82.95337319 83.91329048]
1729,https://www.minted.com//product/wall-art-prints/MIN-L34-GNA/out-to-sea,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1748art.jpg,1729art.jpg,https://www.minted.com//product/wall-art-prints/MIN-L34-GNA/out-to-sea,[88.85874553 86.82863517 84.84839272],[214.31214693 213.52482209 213.13027317]
1730,https://www.minted.com//product/wall-art-prints/MIN-KWF-GNA/consuegra,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1749art.jpg,1730art.jpg,https://www.minted.com//product/wall-art-prints/MIN-KWF-GNA/consuegra,[225.6023878  222.44108654 218.12526695],[109.4836716  109.61330448  99.31247197]
1731,https://www.minted.com//product/wall-art-prints/MIN-3RW-GNA/two-tone,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1750art.jpg,1731art.jpg,https://www.minted.com//product/wall-art-prints/MIN-3RW-GNA/two-tone,[40.87885868 40.84549681 40.8766785 ],[176.50901935 176.0329169  176.52382301]
1732,https://www.minted.com//product/wall-art-prints/MIN-1H7-GNA/blossoming,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1751art.jpg,1732art.jpg,https://www.minted.com//product/wall-art-prints/MIN-1H7-GNA/blossoming,[224.9689354  192.23566431 185.65489163],[211.54278528 130.98055728 116.57072006]
1733,https://www.minted.com//product/wall-art-prints/MIN-CCZ-GNA/tiled,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1752art.jpg,1733art.jpg,https://www.minted.com//product/wall-art-prints/MIN-CCZ-GNA/tiled,[212.10424722 122.22491355 110.74262662],[106.46336143  63.23896877  53.7418939 ]
1734,https://www.minted.com//product/wall-art-prints/MIN-3L5-GNA/leave-behind-the-shadows,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1753art.jpg,1734art.jpg,https://www.minted.com//product/wall-art-prints/MIN-3L5-GNA/leave-behind-the-shadows,[211.88283209 158.05096588 148.76684018],[221.33825346 208.83998529 204.06431657]
1735,https://www.minted.com//product/wall-art-prints/MIN-EZN-GNA/virescent-stack,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1754art.jpg,1735art.jpg,https://www.minted.com//product/wall-art-prints/MIN-EZN-GNA/virescent-stack,[225.49098615 229.56752601 228.01930495],[128.09352422 169.62325277 146.0654839 ]
1736,https://www.minted.com//product/wall-art-prints/MIN-S26-GNA/tropical-still-life,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1755art.jpg,1736art.jpg,https://www.minted.com//product/wall-art-prints/MIN-S26-GNA/tropical-still-life,[115.2712371   95.08676629  69.56185488],[232.55272351 221.8402226  219.56494736]
1737,https://www.minted.com//product/wall-art-prints/MIN-3YH-GNA/blue-bridge,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1756art.jpg,1737art.jpg,https://www.minted.com//product/wall-art-prints/MIN-3YH-GNA/blue-bridge,[171.29474878 163.94381156 126.88132829],[62.11477976 52.21285793 38.82602413]
1738,https://www.minted.com//product/wall-art-prints/MIN-4X1-GNA/skyscraping,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1757art.jpg,1738art.jpg,https://www.minted.com//product/wall-art-prints/MIN-4X1-GNA/skyscraping,[224.61310522 223.3692716  224.35708339],[89.09535244 88.58270441 89.03303702]
1739,https://www.minted.com//product/wall-art-prints/MIN-51L-GNA/mid-century-moments,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1758art.jpg,1739art.jpg,https://www.minted.com//product/wall-art-prints/MIN-51L-GNA/mid-century-moments,[219.52019522 212.32204554 178.43888672],[ 75.98123697  88.04517026 108.13680135]
1740,https://www.minted.com//product/wall-art-prints/MIN-G6C-GNA/winter-retreat,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1759art.jpg,1740art.jpg,https://www.minted.com//product/wall-art-prints/MIN-G6C-GNA/winter-retreat,[200.66622105 211.11781924 210.97664016],[146.76992637 168.00279925 171.96312298]
1741,https://www.minted.com//product/wall-art-prints/MIN-JOI-GNA/wild-and-free,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1760art.jpg,1741art.jpg,https://www.minted.com//product/wall-art-prints/MIN-JOI-GNA/wild-and-free,[231.03091068 224.07803398 212.49414164],[151.90799685 165.90908965 110.51216611]
1742,https://www.minted.com//product/wall-art-prints/MIN-AZ3-GNA/landscape-of-triangles-and-dots,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1761art.jpg,1742art.jpg,https://www.minted.com//product/wall-art-prints/MIN-AZ3-GNA/landscape-of-triangles-and-dots,[168.30730547 159.90207997 122.27079472],[214.94863025 189.08275492 167.38898389]
1743,https://www.minted.com//product/wall-art-prints/MIN-Y93-GNA/here-and-there,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1762art.jpg,1743art.jpg,https://www.minted.com//product/wall-art-prints/MIN-Y93-GNA/here-and-there,[214.06496329 209.62563466 206.10890529],[47.97037154 50.23508675 55.33161689]
1744,https://www.minted.com//product/wall-art-prints/MIN-K8D-GNA/carolina,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1763art.jpg,1744art.jpg,https://www.minted.com//product/wall-art-prints/MIN-K8D-GNA/carolina,[146.108244   140.06195278 139.10159794],[233.00584943 230.80858501 230.46161278]
1745,https://www.minted.com//product/wall-art-prints/MIN-KWT-GNA/go-with-the-flow,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1764art.jpg,1745art.jpg,https://www.minted.com//product/wall-art-prints/MIN-KWT-GNA/go-with-the-flow,[226.8307257  226.78542112 229.48057976],[98.93589576 95.98567832 95.96607592]
1746,https://www.minted.com//product/wall-art-prints/MIN-6SU-GNA/field-of-waves,http://mintedcdn0.global.ssl.fastly.net/files/mintedProductsImages/MIN/GOA/QHZ/MIN-QHZ-GOA-002A_A_PD.jpg?_=16702&mntd_prf=OldCategory:Product,1765art.jpg,1746art.jpg,https://www.minted.com//product/wall-art-prints/MIN-6SU-GNA/field-of-waves,[157.16284298 183.64435192 179.96995233],[45.71470558 50.44410662 59.44890375]
